id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-c82eaa31aeeb83b4,indeed,https://www.indeed.com/viewjob?jk=c82eaa31aeeb83b4,https://nienhuis.bamboohr.com/careers/499?source=indeed&src=indeed&postedDate=2026-04-24,Fractional CFO/Controller (Small Business) Kalamazoo Area,Nienhuis Financial Group,"Kalamazoo, MI, US",2026-04-24,fulltime,,,,,,False,,,,,"**Nienhuis Financial Group** is a rapidly growing accounting firm committed to delivering excellence in fractional and managerial accounting services. Our client base includes private companies with between $1\-75M in revenue, varies in industry, and includes Not\-For\-Profit and For Profit. With a dedicated team and a strong focus on communication, accuracy and timeliness, we strive to exceed client expectations. As we continue to expand, we are seeking a skilled **Fractional CFO/Controller focused on small business** to build and maintain relationships with clients, provide financials, controller services and ensure compliance with accounting principles. This position will manage a team of 3\-5 employees.

 **To be successful for this role, you will have:**  

* Excellent written and verbal communication skills
* Strong business acumen
* Extensive knowledge of general financial accounting and cost accounting
* Strong technical and inter\-personal leadership
* Ability to lead teams including coaching, delegation, and performance management
* Highly proficient with accounting software
 **Education and/or Experience**  

* BA in accounting, business administration, business management, or other related field
* 10\+ years accounting experience

* 2\+ years supervisory or project lead experience

 **Preferred Education and/or Experience**  

* MBA or master’s in accounting, or other related field
* 2\+ years client management experience
 **Helpful Software Experience**  

Microsoft Outlook Email, Calendar, Teams, Excel, Multifactor Authentication; VPN/Terminal Server, QuickBooks Online, LastPass, Zoom, Canopy, OneDrive, Google Suite, Chrome, Adobe DC, VoIP/3CX, SafeSend, BambooHR, TSheets, Documo, Divvy, Bill.com, Fathom, Gusto.

  

**Certificates, Licenses, Registrations:** CPA preferred  

**Supervisory Responsibilities**: May or may not supervise a small team

  

**Full time:** Salaried, Exempt",,https://www.indeed.com/cmp/Nienhuis-Financial-Group,,,,,,,,,,,,
in-7fb2077a353daa12,indeed,https://www.indeed.com/viewjob?jk=7fb2077a353daa12,https://nienhuis.bamboohr.com/careers/498?source=indeed&src=indeed&postedDate=2026-04-24,Fractional CFO/Controller (Small Business) Grandville Area,Nienhuis Financial Group,"Grandville, MI, US",2026-04-24,fulltime,,,,,,False,,,,,"**Nienhuis Financial Group** is a rapidly growing accounting firm committed to delivering excellence in fractional and managerial accounting services. Our client base includes private companies with between $1\-75M in revenue, varies in industry, and includes Not\-For\-Profit and For Profit. With a dedicated team and a strong focus on communication, accuracy and timeliness, we strive to exceed client expectations. As we continue to expand, we are seeking a skilled **Fractional CFO/Controller focused on small business** to build and maintain relationships with clients, provide financials, controller services and ensure compliance with accounting principles. This position will manage a team of 3\-5 employees.

 **To be successful for this role, you will have:**  

* Excellent written and verbal communication skills
* Strong business acumen
* Extensive knowledge of general financial accounting and cost accounting
* Strong technical and inter\-personal leadership
* Ability to lead teams including coaching, delegation, and performance management
* Highly proficient with accounting software
 **Education and/or Experience**  

* BA in accounting, business administration, business management, or other related field
* 10\+ years accounting experience
* 2\+ years supervisory or project lead experience
  

**Preferred Education and/or Experience**  

* MBA or master’s in accounting, or other related field
* 2\+ years client management experience
 **Helpful Software Experience**  

Microsoft Outlook Email, Calendar, Teams, Excel, Multifactor Authentication; VPN/Terminal Server, QuickBooks Online, LastPass, Zoom, Canopy, OneDrive, Google Suite, Chrome, Adobe DC, VoIP/3CX, SafeSend, BambooHR, TSheets, Documo, Divvy, Bill.com, Fathom, Gusto.

  

**Certificates, Licenses, Registrations:** CPA preferred

  

**Supervisory Responsibilities**: May or may not supervise a small team


**Full time:** Salaried, Exempt",,https://www.indeed.com/cmp/Nienhuis-Financial-Group,,,,,,,,,,,,
in-88f1f70111bb08dd,indeed,https://www.indeed.com/viewjob?jk=88f1f70111bb08dd,http://www.indeed.com/job/controller-88f1f70111bb08dd,Controller,,"Spring, TX, US",2026-04-24,fulltime,direct_data,yearly,150000.0,180000.0,USD,True,,,,,"Controller

Location: Houston preferred  
Reports to: Chief Operating Officer  
Department: Accounting / Finance / Operations

Compensation:

Base: $150,000\-$180,000

OTE: $225,000

Role Summary

Acasia is looking for a highly capable Controller to own the accounting and controllership function and serve as the internal subject matter expert for all accounting operations. This role will report directly to the COO and will be expected to run the day\-to\-day accounting and finance function with a high degree of independence, rigor, and judgment.

The structure is simple: the COO and (fractional) CFO set direction, priorities, and financial strategy; the Finance/HR Manager supports execution and administration; and the Controller is the functional expert who ensures that the accounting and finance operation provides accurate and timely financial information, and that the accounting for Acasia is controlled and scalable.

This person should be capable of handling the accounting and finance function nearly end\-to\-end, while building the processes, discipline, and reporting foundation needed for a high\-growth company operating at the intersection of AI and infrastructure. Acasia is building the infrastructure layer powering the next generation of AI development.

What You’ll Own

The Controller will own the accounting function and be responsible for the integrity of the company’s financial records, reporting, close process, controls, and compliance.

Core responsibilities include:

* Own the monthly, quarterly, and annual close process and ensure timely, accurate financial reporting.
* Maintain the general ledger and oversee all core accounting activities, including accruals, prepaid expenses, fixed assets, revenue recognition, intercompany activity, and cash.
* Lead preparation of monthly financial statements and supporting schedules.
* Develop the information and data metrics for use by Acasia’s management.
* Build, document, and improve accounting policies, close procedures, and internal controls.
* Serve as the internal accounting expert and primary owner of technical accounting judgment.
* Partner with the COO on budgeting, forecasting support, cash visibility, and financial decision support.
* Work closely with the Finance/HR Manager to ensure clean execution of AP, payroll coordination, reimbursements, vendor setup, and other transactional workflows.
* Provide treasury leadership and that all disbursements are proper and that liquidity reporting is developed.
* Manage bank reconciliations, balance sheet reconciliations, and review of key account activity.
* Oversee revenue and expense recognition to ensure that Acasia’s financials are prepared in accordance with GAAP and reflect the business accurately.
* Support tax, audit, insurance, compliance, and other external reporting requirements in partnership with outside firms and internal leadership.
* Help establish a scalable accounting and finance infrastructure, with transparent reporting packages, and operating rhythms appropriate for a growing company.
* Identify process gaps early and proactively solve them before they become issues.
* Produce a accounting and finance function that leadership can rely on without excessive oversight.

What Success Looks Like

In this role, success means:

* The books are closed accurately and on time.
* Financial statements are reliable, decision\-useful, and well supported.
* The company has clean reconciliations, strong documentation, and improving controls.
* Leadership has confidence in the numbers.
* The accounting and finance function becomes more scalable, less reactive, and less dependent on heroic effort.
* The Controller can largely run the function, escalating only the right issues at the right time.

Ideal Profile

We are looking for someone who is not just an accountant, but a true operator within the financial operations of Acasia with a voice that isn’t suppressed. This person should know how to build order, create trust in the numbers, and own the function with maturity.

The right candidate will likely have:

* 7\+ years of progressive accounting / finance experience, with meaningful controllership or significant assistant controllership responsibility.
* Strong grasp of U.S. GAAP and practical accounting operations.
* Experience owning a monthly close process and producing financial statements and related data.
* Experience in a high\-growth company, startup, or operationally complex environment.
* Ability to work both strategically and hands\-on.
* Strong systems orientation and comfort working inside modern finance tools and ERPs.
* Strong attention to detail paired with sound business judgment.
* Confidence to act as the accounting SME while collaborating closely with leadership.
* Ability to create a structured accounting framework with a focus on continual enhancement.

Preferred Qualifications

* CPA strongly preferred.
* Experience with Sage Intacct or similar ERP is strongly preferred.
* Experience working with external auditors, bankers, tax firms, and outsourced support partners.
* Experience in SaaS, infrastructure, cloud, marketplaces, or other complex revenue environments is a plus.
* Familiarity with multi\-entity environments, intercompany accounting, and scaling controls is a plus.
* Experience with treasury and cash management functions in a well\-controlled environment.

Working Style

This role is a fit for someone who:

* Enjoys owning a function rather than just completing tasks.
* Can distinguish between what needs executive input and what they should just handle.
* Is comfortable building out the accounting framework while operating.
* Brings a high bar for accuracy without becoming bureaucratic.
* Can partner well with a COO and a finance manager in a lean, high\-accountability environment.

Why This Role Matters

This is a key hire for Acasia. The Controller will help establish the financial backbone of the company and create the discipline, trust, and operating cadence required to scale. This is not a passive bookkeeping role. It is a leadership seat within the finance function for someone who can take real ownership.

Pay: $150,000\.00 \- $180,000\.00 per year

Benefits:

* 401(k)
* Dental insurance
* Health insurance
* Paid time off
* Vision insurance

Work Location: Hybrid remote in Spring, TX 77380",,https://www.indeed.comNone,,,,,,,,,,,,
in-c17f8680e351c22e,indeed,https://www.indeed.com/viewjob?jk=c17f8680e351c22e,https://boostllc.hrmdirect.com/employment/view.php?req=3697523&jbsrc=1014&location=da8b4f6c-f8c8-97af-c6b3-30e157c26dc8,"Associate Director, Accounting & Finance (Remote Operations & Service Line Lead)",BOOST LLC,"Remote, US",2026-04-23,fulltime,direct_data,yearly,165000.0,215000.0,USD,True,,,,,"BOOST LLC is a growing professional services firm providing comprehensive back\-office solutions — including accounting, finance, contracts, procurement, pricing, HR, recruiting services and cybersecurity compliance services — to government contractors across the country. We’re in an exciting growth phase and looking for motivated contracts professionals to join us as we scale.


**Position Summary**

The **Associate Director** serves as the operational leader across all Accounting \& Finance service lines, acting as the primary execution partner to the Director. This role is responsible for ensuring all services are properly structured, resourced, and delivered with consistency, quality, and timeliness.


This is a high\-impact leadership role at the center of BOOST's accounting and finance practice. You will own delivery across a growing portfolio of GovCon clients, build and enforce the operational infrastructure that keeps the practice running at scale, and serve as the technical backstop when engagements get complex.


While the role is primarily operational and project management–driven, the Associate Director must also operate at a Controller level, providing technical oversight and stepping into engagements when needed. Non\-CPA candidates with equivalent depth will be considered, but CPA candidates will be prioritized for the technical demands of this role.


This role is remote with limited domestic travel for team interactions, and operational needs.


**Core Focus Areas**


* Cross\-service line delivery oversight
* Project management \& execution excellence
* Team operations \& capacity management
* Process standardization \& scalability
* Controller\-level technical oversight


**Key Responsibilities**


**1\. Service Line Oversight**

Oversee execution across all service lines:


* + Managed Accounting
	+ Implementations (e.g., Unanet, Costpoint, process buildouts)
	+ Fractional CFO support
	+ Compliance (ICS, Provisional Rates, Audit Support)
* Ensure each service line has:
	+ Defined scope and deliverables
	+ Standard timelines and workflows
	+ Appropriate staffing and skill alignment
* Identify gaps in delivery models and implement improvements


**2\. Project Management \& Delivery Execution**

Own end\-to\-end delivery across the full client portfolio:


* + Define scope, timelines, deliverables, and dependencies
	+ Ensure all work is planned, tracked, and completed on time
* Build and enforce structured project management practices:
	+ Task tracking systems (Asana or equivalent)
	+ Standard delivery cadences
	+ Weekly status and accountability reviews
* Proactively identify and resolve risks:
	+ Capacity constraints
	+ Missed deadlines
	+ Cross\-functional dependencies

**3\. Team Operations \& Resource Management**


* Own capacity planning across all service lines
* Align resources based on:
	+ Complexity of work
	+ Client priorities
	+ Team skillsets
* Monitor utilization, efficiency, and team performance
* Resolve competing priorities across engagements
* Partner with Director on hiring, team structure, and scaling strategy


**4\. Process Design \& Standardization** Build and enforce standardized workflows across services:


* + Month\-end close and reporting
	+ Implementation project plans
	+ Compliance timelines (ICS, rates, audits)
* Establish consistent operating models across clients
* Maintain and evolve SOPs for all recurring processes
* Drive scalability through process optimization and automation where possible


**5\. Client Delivery Accountability**


* Own overall delivery quality and timeliness across all engagements
* Act as escalation point for delivery breakdowns or client concerns
* Ensure consistent client experience across all service lines
* Provide visibility to Director on:
	+ Delivery risks
	+ Team performance
	+ Client health
* Step into client\-facing situations as needed to stabilize or support


**6\. Controller\-Level Technical Oversight** Provide technical review and guidance across engagements:


* + Month\-end close and financial reporting
	+ Balance sheet integrity and reconciliations
	+ Revenue recognition and cost allocation
* Support complex and high\-risk areas:
	+ Incurred Cost Submissions (ICS)
	+ Provisional rate development
	+ DCAA/FAR compliance
* Step in as acting Controller when:
	+ Coverage gaps arise
	+ Engagement complexity increases
	+ Teams require additional support or oversight

**7\. Deputy to the Director**


* Act as second\-in\-command across Accounting \& Finance operations
* Translate strategic direction into execution across service lines
* Lead implementation of:
	+ New service offerings
	+ Process improvements
	+ Organizational structure changes
* Provide regular reporting on:
	+ Delivery health across service lines
	+ Team capacity and utilization
	+ Operational risks and improvement opportunities

**Qualifications**


**Required**


* Bachelor’s degree in Accounting or Finance or equivalent experience
* 10–12\+ years of progressive experience in accounting/finance
* Proven experience operating at a Controller level or equivalent
* Demonstrated success managing multi\-service line or multi\-client delivery environments
* Strong project management and operational leadership experience


**Preferred**


* Government contracting experience (FAR, DCAA, ICS, indirect rates)
* Experience in consulting or outsourced accounting environments
* CPA strongly preferred
* Experience with:
	+ Deltek Costpoint
	+ Unanet
	+ QuickBooks \& QBO
	+ Project management tools (Asana or similar)

**Core Competencies**


* **Operational Leadership** – Oversees and drives execution across service lines
* **Project Management Excellence** – Ensures structured, on\-time delivery
* **Controller\-Level Judgment** – Provides technical oversight and guidance
* **Scalability Mindset** – Builds processes that support growth
* **Resource Optimization** – Aligns people to priorities effectively
* **Accountability \& Ownership** – Drives results across teams


**Success in This Role Looks Like**


* All service lines operate with clear structure, timelines, and accountability
* Client deliverables are consistently on time and high quality
* Team capacity is optimized with minimal reactive fire drills
* Technical accounting risks are identified and resolved early
* Delivery is scalable, repeatable, and not dependent on individuals
* Director is fully focused on growth, strategy, and executive relationships


**Position Structure**


* Reports to: Director of Accounting \& Finance
* Direct Reports: Managers, Sr. Accountants, and technical support team members.
* Role Type: Operational leadership with technical oversight across the full practice


**All In Compensation**


* $190,000 \- $215,000
* **Base Salary:** $165,000 – $180,000
* **Performance Bonus:** Target 15%–25% based on individual and team performance


**Why BOOST**


* Opportunity to grow with a scaling GovCon consulting firm
* Direct input over how the Accounting \& Finance practice is built and operated
* Cross\-functional collaboration across BOOST’s full suite of back\-office professional Team that lives its core values, shows up for each other and drives real impact for the clients they serve


**BOOST LLC is an Equal Opportunity Employer. We do not discriminate on the basis of race, color, religion, sex, national origin, age, disability, veteran status, sexual orientation, gender identity or expression, or any other legally protected status.**",,https://www.indeed.com/cmp/Boost-LLC-4,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2b1d236b4ded901f2a05b30527031977,http://www.boostllc.net,"12110 Sunset Hills Road, Suite 600
Reston, VA 20190",11 to 50,,"BOOST provides enterprise level services to the government contracting (GovCon) community, including accounting/finance, contracts/procurement, HR, talent acquisition and strategic pricing services.",,,,,,
in-9e5d781cb9de538c,indeed,https://www.indeed.com/viewjob?jk=9e5d781cb9de538c,http://www.indeed.com/job/fractional-cfo-9e5d781cb9de538c,Fractional CFO,The CFO Centre,"Worcester, MA, US",2026-04-23,"parttime, contract",,yearly,,,USD,True,,,,,"We are expanding our team and searching for a Fractional (Part\-time) Chief Financial Officers in Massachusetts.

**Who are we?**

The CFO Centre Group is the global no. 1 provider of portfolio CFO services and, to support growing demand, we are looking to add to our team of CFOs to deliver the company’s unique style of portfolio CFO services: delivering time, money and peace of mind to entrepreneurial owner managers of small to mid size businesses ($2M \- $100M).

SMBs typically do not need, or want, a full\-time CFO but do need ongoing financial leadership. Our model provides them with a flexible, affordable option to acquire this skill set from a business whose purpose is making a real difference to our worldwide client base.

**What’s the opportunity?**

We’re expanding our team in Massachusetts and are looking for highly experienced, client\-focused CFOs with entrepreneurial drive to work closely with the business owners/CEOs of SMBs in the New England area.

If you’re an experienced Chief Financial Officer and you're looking for variety and flexibility in your working life, the chance to build a business, as well as to be part of a local, national and global team, then read on, this might be for you.

The role is self\-employed, whilst operating within a defined model, combining the benefits of being part of a team and supported by a well\-established organisation, but with a level of autonomy and freedom in how you deliver outcomes for clients.

**What do we do?**

We define and deliver the numbers that *really* matter. What does that mean? Well, anyone can come up with numbers, the difference with us is that we help our clients find the numbers that *really* make a difference, not only to their business, but to their lives, and help deliver them! Whether that’s growth, acquisition, consolidation, exit or setting them up for the lifestyle they’ve always wanted.

*“Working with The CFO Centre has been a game changer for me and my business. Not only have we doubled our revenue but I’m now able to focus on the things that really matter in the business now”. – CEO, Client Company*

**Could this be for you?**

You’ll join a collective team of CFOs who, between them, bring together thousands of years of collective experience to supercharge our clients’ businesses. We are 750\+ people, in 5 continents, across 17 countries – a truly global team.

*“I started here 4 years ago and I’m loving the lifestyle and loving the difference I can make to the clients I’m working with.”*

**Do you have experience in any of the following?**

· Driving strategic direction of a business

· Increasing profit

· Sourcing funding

· Improving cash flow

· Selling/exiting businesses

· Tightening up compliance, Improving systems and controls

· Optimizing tax and legal

. Implementing KPI reporting

· Mergers and acquisitions

· Identifying risks, Reviewing business plans

**The ideal candidate will be:**

· A strong ‘people person’ with a natural ability to build relationships;

· A ‘team player’ who thrives on contributing to a high performance team;

· Highly networked and love meeting new people, developing business and ensuring client satisfaction;

· Energetic, motivated, able to make things happen; with a desire to build businesses;

· Organized and dependable;

· Entrepreneurial and non\-corporate, seeking the freedom to work semi\-autonomously;

· A life\-long learner.

**Your Qualifications:**

· You have worked as a CFO for a minimum of 5 years during your finance career;

· You have a professional accounting qualification or a finance degree and / or an MBA;

· You have a breadth of sector and transactional experience.

For more information, please visit www.cfocentre.com/us/join\-the\-team/

*At the CFO Centre, we are committed to fostering an inclusive and diverse workplace where all who join us are valued, respected and given equal opportunities to thrive. We embrace diversity in all its forms, echoing our values of being Open, Progressive and Passionate and believe that it enriches and strengthens our organisation. We encourage applications from individuals of all backgrounds and perspectives and we celebrate the unique contributions they bring so that together we can help change the lives of our clients.*

Pay: Up to $250,000\.00 per year

Application Question(s):

* Do you have a CPA or MBA?

Experience:

* CFO: 5 years (Required)

Work Location: Hybrid remote in Worcester, MA 01610",,https://www.indeed.com/cmp/The-CFO-Centre-4,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/71e3c671c7dd1d7146933bf1a76392af,http://www.thecfocentregroup.com,Swindon,51 to 200,,"The CFO Centre provides part-time CFOs to entrepreneurs & managers of SME businesses who don’t want, don’t need or can’t afford a full-time CFO but benefit from the skill set to reach their goals.",,,,,,
in-b048eb5929b1bf3b,indeed,https://www.indeed.com/viewjob?jk=b048eb5929b1bf3b,https://humane-society-of-indianapolis-inc.prismhr-hire.com/job/670301/financial-controller,Financial Controller,IndyHumane,"Indianapolis, IN, US",2026-04-23,,,,,,,False,,,,,"Serving Indianapolis and the surrounding counties since 1905, the IndyHumane provides vital services to animals and people alike through sheltering and adopting animals, providing enrichmentfor adoptable animals through our enrichment programs, and outreach through our community and shelter programs.


The position requires strong collaboration and communication skills to support non\-financial team members in successfully driving the mission. The position is responsible for assuring all financial transactions are accurately and completely recorded, running a smooth month end close to produce financial reports within specific deadlines. Activities include monitoring grant performing reconciliations, assisting with tax compliance and audits, and providing financial analysis.


RESPONSIBILITIES \& DUTIES

* Ensure accurate and timely recording of all revenue by reconciling source systems to bank activity and preparing necessary journal entries.
* Partner cross\-functionally with departments to provide relevant financial insights, supporting informed decision\-making and operational effectiveness.
* Review and approve check requests and organizational expenditures to ensure alignment with the approved budget, internal controls, and compliance requirements.
* Maintain and update the organization’s Standard Operating Procedures (SOP) manual to reflect current processes and best practices.
* Collaborate with program teams to track and manage temporarily restricted funds, ensuring proper use, release, and compliance with donor restrictions.
* Reconcile and maintain balance sheet accounts, including complex cash activity across multiple systems, ensuring accuracy and completeness to support financial reporting, management analysis, and audit readiness.
* Support the Fractional CFO with financial analysis, budgeting, and strategic projects to inform organizational decision\-making.
* Apply strong analytical, creative, and problem\-solving skills to address operational and financial challenges within resource constraints.
* Assist in the preparation and filing of tax returns and other regulatory documents to ensure timely compliance.
* Provide training and financial guidance to staff across the organization, including non\-finance personnel.
* Supervise and develop a team of two staff members, ensuring performance goals are met and HR deadlines are completed.
* Perform additional duties as assigned to support organizational priorities


MINIMUM REQUIREMENTS

* BA/BS in Accounting or Finance is required. CPA is a plus.
* Five years of experience in accounting with at least two years in non\-profits.
* Must have strong computer skills and experience with Microsoft suite of products.
* Strong verbal and written communication skills
* Strong interpersonal skills with customer service orientation.
* Ability to utilize creative and critical thinking to develop innovative solutions and effectively address unique challenges using available resources.
* Ability to multi\-task, work under pressure and meet deadlines required.
* Experience with Sage Intact or another ERP systems a plus.

  

Physical setting:

* Office


Schedule:

* 8 hour shift
* Day shift
* Monday to Friday
* Weekends as needed


Ability to commute/relocate:

* Indianapolis, IN: Reliably commute or planning to relocate before starting work (Required)


Work Location: In person


\#urgentIH",,https://www.indeed.com/cmp/Indyhumane,,,,,,,,,,,,
in-31eb5be7d364fcb9,indeed,https://www.indeed.com/viewjob?jk=31eb5be7d364fcb9,http://www.indeed.com/job/part-time-cfo-31eb5be7d364fcb9,Part-time CFO,The CFO Centre,"Boston, MA, US",2026-04-22,"parttime, contract",,yearly,,,USD,False,,,,,"Job description:

We are expanding our team and searching for a Fractional (Part\-time) Chief Financial Officers in the **Greater Boston area.**

**Who are we?**

The CFO Centre Group is the global no. 1 provider of portfolio CFO services and, to support growing demand, we are looking to add to our team of CFOs to deliver the company’s unique style of portfolio CFO services: delivering time, money and peace of mind to entrepreneurial owner managers of small to mid size businesses ($2M \- $100M).

SMBs typically do not need, or want, a full\-time CFO but do need ongoing financial leadership. Our model provides them with a flexible, affordable option to acquire this skill set from a business whose purpose is making a real difference to our worldwide client base.

**What’s the opportunity?**

We’re expanding our team in Boston and are looking for highly experienced, client\-focused CFOs with entrepreneurial drive to work closely with the business owners/CEOs of SMBs in and around Boston.

If you’re an experienced Chief Financial Officer and you're looking for variety and flexibility in your working life, the chance to build a business, as well as to be part of a local, national and global team, then read on, this might be for you.

The role is self\-employed, whilst operating within a defined model, combining the benefits of being part of a team and supported by a well\-established organisation, but with a level of autonomy and freedom in how you deliver outcomes for clients.

**What do we do?**

We define and deliver the numbers that *really* matter. What does that mean? Well, anyone can come up with numbers, the difference with us is that we help our clients find the numbers that *really* make a difference, not only to their business, but to their lives, and help deliver them! Whether that’s growth, acquisition, consolidation, exit or setting them up for the lifestyle they’ve always wanted.

*“Working with The CFO Centre has been a game changer for me and my business. Not only have we doubled our revenue but I’m now able to focus on the things that really matter in the business now”. – CEO, Client Company*

**Could this be for you?**

You’ll join a collective team of CFOs who, between them, bring together thousands of years of collective experience to supercharge our clients’ businesses. We are 750\+ people, in 5 continents, across 17 countries – a truly global team.

*“I started here 4 years ago and I’m loving the lifestyle and loving the difference I can make to the clients I’m working with.”*

**Do you have experience in any of the following?**

· Driving strategic direction of a business

· Increasing profit

· Sourcing funding

· Improving cash flow

· Selling/exiting businesses

· Tightening up compliance, Improving systems and controls

· Optimizing tax and legal

. Implementing KPI reporting

· Mergers and acquisitions

· Identifying risks, Reviewing business plans

**The ideal candidate will be:**

· A strong ‘people person’ with a natural ability to build relationships;

· A ‘team player’ who thrives on contributing to a high performance team;

· Highly networked and love meeting new people, developing business and ensuring client satisfaction;

· Energetic, motivated, able to make things happen; with a desire to build businesses;

· Organized and dependable;

· Entrepreneurial and non\-corporate, seeking the freedom to work semi\-autonomously;

· A life\-long learner.

**Your Qualifications:**

· You have worked as a CFO for a minimum of 5 years during your finance career;

· You have a professional accounting qualification or a finance degree and / or an MBA;

· You have a breadth of sector and transactional experience.

For more information, please visit www.cfocentre.com/us/join\-the\-team/

*At the CFO Centre, we are committed to fostering an inclusive and diverse workplace where all who join us are valued, respected and given equal opportunities to thrive. We embrace diversity in all its forms, echoing our values of being Open, Progressive and Passionate and believe that it enriches and strengthens our organisation. We encourage applications from individuals of all backgrounds and perspectives and we celebrate the unique contributions they bring so that together we can help change the lives of our clients.*

Pay: Up to $250,000\.00 per year

Experience:

* CFO: 5 years (Required)

Work Location: In person",,https://www.indeed.com/cmp/The-CFO-Centre-4,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/71e3c671c7dd1d7146933bf1a76392af,http://www.thecfocentregroup.com,Swindon,51 to 200,,"The CFO Centre provides part-time CFOs to entrepreneurs & managers of SME businesses who don’t want, don’t need or can’t afford a full-time CFO but benefit from the skill set to reach their goals.",,,,,,
